eid,cite,Title
2-s2.0-49049108472,0,9
2-s2.0-47649093675,1,13
2-s2.0-45949110250,37,6
2-s2.0-38349186400,2,7
2-s2.0-49049095906,2,7
2-s2.0-38349018963,1,15
2-s2.0-47649104018,2,11
2-s2.0-84885964832,3,11
2-s2.0-84886026219,2,7
2-s2.0-47649108700,3,8
2-s2.0-47649100795,2,7
2-s2.0-60849085261,1,4
2-s2.0-47649092878,6,10
2-s2.0-38049036713,19,9
2-s2.0-34548766761,3,13
2-s2.0-44949166522,1,8
2-s2.0-38049181573,1,7
2-s2.0-38549151159,2,7
2-s2.0-38549115127,13,5
2-s2.0-47649108676,4,9
2-s2.0-47649099138,1,11
2-s2.0-39449124154,10,8
2-s2.0-38549160609,4,11
2-s2.0-38449119855,6,12
2-s2.0-47649131098,4,9
2-s2.0-47649120172,0,9
2-s2.0-47649123116,0,6
2-s2.0-38149071634,0,9
2-s2.0-39049092891,0,12
2-s2.0-84856978188,0,9
2-s2.0-84886064690,0,11
2-s2.0-38049076518,0,7
2-s2.0-84871248514,0,5
2-s2.0-38349072117,2,6
2-s2.0-38149064530,1,13
2-s2.0-78049350828,2,7
2-s2.0-47649089566,4,11
2-s2.0-51749105045,5,7
2-s2.0-79952395176,2,10
2-s2.0-36549021546,54,14
2-s2.0-38349054178,3,7
2-s2.0-41849109457,8,22
2-s2.0-84886068408,2,6
2-s2.0-49049101878,1,8
2-s2.0-36148938721,5,13
2-s2.0-47349094458,3,6
2-s2.0-44949178403,6,8
2-s2.0-84857519062,0,9
2-s2.0-47649124606,0,10
2-s2.0-84871213763,0,9
2-s2.0-84871972892,0,7
2-s2.0-47649114917,0,7
2-s2.0-84886054940,0,11
2-s2.0-84857016065,0,11
2-s2.0-38149127269,0,13
2-s2.0-49049090140,0,9
2-s2.0-84871248160,0,10
2-s2.0-40949144011,0,13
2-s2.0-84871182443,0,7
2-s2.0-49049121598,0,8
2-s2.0-47649127140,0,8
2-s2.0-35348843984,0,10
2-s2.0-38349006944,1,7
2-s2.0-36448942928,31,17
2-s2.0-49049098674,11,14
2-s2.0-38549084077,1,14
2-s2.0-37249077489,3,8
2-s2.0-36749050495,105,11
2-s2.0-35348962175,14,8
2-s2.0-49049113659,2,6
2-s2.0-47649122605,2,8
2-s2.0-38149094202,3,10
2-s2.0-38049185268,9,16
2-s2.0-38149004334,1,4
2-s2.0-47649093416,3,8
2-s2.0-67650360287,12,17
2-s2.0-47649104026,2,7
2-s2.0-55749101797,12,4
2-s2.0-84871956075,0,11
2-s2.0-38049177347,0,10
2-s2.0-38349070282,0,8
2-s2.0-38149132476,0,8
2-s2.0-52049124244,0,1
2-s2.0-49049104160,0,17
2-s2.0-38449090743,0,6
2-s2.0-38049031875,0,4
2-s2.0-47649102429,0,8
2-s2.0-67650391241,3,10
2-s2.0-35348938643,10,12
2-s2.0-43849086290,5,17
2-s2.0-47649106228,18,6
2-s2.0-47649090109,10,7
2-s2.0-47649100778,1,15
2-s2.0-47649131944,3,11
2-s2.0-44949131681,3,9
2-s2.0-38449087738,3,5
2-s2.0-47649093947,15,9
2-s2.0-47649098285,5,10
2-s2.0-38049091170,2,8
2-s2.0-39749104696,0,8
2-s2.0-84870194325,0,8
2-s2.0-42449104374,0,12
2-s2.0-49049092574,0,12
2-s2.0-57649225448,0,17
2-s2.0-84886055797,0,8
2-s2.0-38349065417,0,12
2-s2.0-38049008518,0,10
2-s2.0-47649107207,0,8
2-s2.0-84872004750,0,12
2-s2.0-38949149638,0,2
2-s2.0-38149072368,0,13
2-s2.0-58149375506,8,14
2-s2.0-44949144933,3,8
2-s2.0-47649098045,9,8
2-s2.0-36549031650,58,6
2-s2.0-47649097579,1,20
2-s2.0-47649109508,3,10
2-s2.0-44949157843,2,10
2-s2.0-47649102911,1,15
2-s2.0-38149027043,8,11
2-s2.0-49049103121,2,6
2-s2.0-84863017077,0,15
2-s2.0-84871958585,0,22
2-s2.0-84886019585,0,9
2-s2.0-80053182984,0,19
2-s2.0-48249131281,0,15
2-s2.0-47649115710,0,7
2-s2.0-84885987091,0,5
2-s2.0-37149014099,24,7
2-s2.0-47649108140,3,13
2-s2.0-33846815398,2,7
2-s2.0-38049085708,1,6
2-s2.0-38949110235,1,5
2-s2.0-79952021421,6,11
2-s2.0-47649129583,8,16
2-s2.0-38449110835,19,11
2-s2.0-47649117567,1,6
2-s2.0-47649127913,3,13
2-s2.0-62749137124,1,6
2-s2.0-36148982246,40,9
2-s2.0-37349086801,3,5
2-s2.0-47649097300,1,7
2-s2.0-38949176355,5,11
2-s2.0-66749100074,2,9
2-s2.0-38349018959,2,9
2-s2.0-84859769152,3,9
2-s2.0-47649112225,0,13
2-s2.0-47649085072,0,13
2-s2.0-84871942362,0,14
2-s2.0-47649119883,0,18
2-s2.0-38049094023,0,11
2-s2.0-38049058394,0,9
2-s2.0-49049084217,0,7
2-s2.0-36949026125,0,3
2-s2.0-84871959399,0,17
2-s2.0-78549294202,0,9
2-s2.0-49049088702,0,11
2-s2.0-84871237228,0,9
2-s2.0-84860748743,0,11
2-s2.0-49049098266,3,11
2-s2.0-38349011821,5,11
2-s2.0-37749033251,14,4
2-s2.0-38149091457,1,20
2-s2.0-38049132955,4,8
2-s2.0-47649126882,0,9
2-s2.0-47649131362,0,10
2-s2.0-84871256974,0,13
2-s2.0-38349078913,0,13
2-s2.0-84863142674,0,7
2-s2.0-38349071051,0,7
2-s2.0-47649128186,0,8
2-s2.0-38349126043,0,6
2-s2.0-47649123572,0,11
2-s2.0-84871214699,0,9
2-s2.0-35448931178,12,12
2-s2.0-38049044053,3,12
2-s2.0-38349063028,6,5
2-s2.0-47349127291,3,6
2-s2.0-56349163039,3,11
2-s2.0-70349606970,5,10
2-s2.0-47649128206,1,9
2-s2.0-49049107718,5,10
2-s2.0-83455175112,2,15
2-s2.0-47649097019,1,14
2-s2.0-80053990757,4,10
2-s2.0-49149124707,4,8
2-s2.0-39749111875,67,11
2-s2.0-76749144879,5,13
2-s2.0-36549060085,28,12
2-s2.0-47649103739,1,10
2-s2.0-38049061801,1,13
2-s2.0-47649107210,19,12
2-s2.0-50249163176,2,13
2-s2.0-47649121521,1,14
2-s2.0-84871967847,1,15
2-s2.0-47649130081,1,11
2-s2.0-52249086449,1,7
2-s2.0-47649120134,2,6
2-s2.0-35248818454,10,16
2-s2.0-36549025377,13,14
2-s2.0-36549027355,316,9
2-s2.0-47649113453,3,11
2-s2.0-47649098027,1,28
2-s2.0-67651017784,2,18
2-s2.0-36549048871,36,11
2-s2.0-84886055618,0,10
2-s2.0-38049098563,0,10
2-s2.0-47649127427,0,6
2-s2.0-84875303496,0,10
2-s2.0-47649123115,0,14
2-s2.0-38049048293,0,11
2-s2.0-38049009476,0,9
2-s2.0-84885963537,0,12
2-s2.0-38149054930,0,12
2-s2.0-38349019095,0,5
2-s2.0-84857596152,0,13
2-s2.0-38349027647,2,8
2-s2.0-38349045419,1,7
2-s2.0-49049104789,1,10
2-s2.0-47349094535,1,7
2-s2.0-51749089535,1,18
2-s2.0-36248952693,6,8
2-s2.0-84856997531,2,17
2-s2.0-36248965797,4,13
2-s2.0-36949003878,47,5
2-s2.0-47649121806,3,9
2-s2.0-36549050758,48,8
2-s2.0-47649121506,0,11
2-s2.0-84871182786,0,9
2-s2.0-38349016566,0,5
2-s2.0-38049134899,0,14
2-s2.0-47649105179,0,6
2-s2.0-84881393752,0,11
2-s2.0-38549151665,0,13
2-s2.0-78649641028,1,12
2-s2.0-59049085845,12,10
2-s2.0-44949175894,2,11
2-s2.0-45849117153,18,15
2-s2.0-47649102100,1,13
2-s2.0-39449094132,10,8
2-s2.0-47649089856,4,6
2-s2.0-44249085445,3,8
2-s2.0-42549100950,8,17
2-s2.0-49049120099,3,16
2-s2.0-47649097303,14,12
2-s2.0-36549082873,25,13
2-s2.0-44949239507,3,11
2-s2.0-47649123555,1,14
2-s2.0-70049111780,59,10
2-s2.0-47649106724,5,7
2-s2.0-38149019213,4,8
2-s2.0-38349070542,0,8
2-s2.0-38049185212,0,6
2-s2.0-84871991396,0,8
2-s2.0-38149019218,0,7
2-s2.0-84887736417,0,8
2-s2.0-52949145193,0,14
2-s2.0-49049100443,0,10
2-s2.0-47649117579,0,10
2-s2.0-37449026944,0,12
2-s2.0-38149074164,0,8
2-s2.0-38049158334,0,12
2-s2.0-84887957289,0,12
2-s2.0-77958024906,0,8
2-s2.0-50149086560,0,6
2-s2.0-50249094376,0,12
2-s2.0-49049104788,0,13
2-s2.0-38449093918,2,12
2-s2.0-38149040930,1,11
2-s2.0-46249122287,8,11
2-s2.0-47649110051,7,17
2-s2.0-47649100233,1,7
2-s2.0-47649131926,2,8
2-s2.0-47649115216,1,9
2-s2.0-58149379801,9,6
2-s2.0-38349003267,2,10
2-s2.0-37249092959,116,12
2-s2.0-84856978056,2,9
2-s2.0-57649228488,1,10
2-s2.0-84886026004,3,6
2-s2.0-46449127134,1,6
2-s2.0-47649095959,5,10
2-s2.0-38049088150,2,8
2-s2.0-38049016454,2,10
2-s2.0-47649103157,7,10
2-s2.0-37549015678,7,10
2-s2.0-44949131680,0,13
2-s2.0-47649092241,0,12
2-s2.0-38049063085,0,7
2-s2.0-38549108347,0,18
2-s2.0-47649095727,0,13
2-s2.0-84863081857,0,8
2-s2.0-47649091424,0,12
2-s2.0-47649120950,0,7
2-s2.0-38049083979,0,10
2-s2.0-47649095704,1,11
2-s2.0-39049131714,2,7
2-s2.0-49149117993,3,17
2-s2.0-78649320913,1,14
2-s2.0-41849127087,1,19
2-s2.0-47649098018,3,11
2-s2.0-44649198295,6,10
2-s2.0-38549156536,1,12
2-s2.0-47649115478,1,5
2-s2.0-44949260941,1,9
2-s2.0-47649104016,1,11
2-s2.0-37549024563,15,17
2-s2.0-77951661232,1,10
2-s2.0-77951664067,2,15
2-s2.0-50249157055,2,11
2-s2.0-38049020575,2,4
2-s2.0-79951958283,3,9
2-s2.0-39149129302,2,15
2-s2.0-36349035211,305,8
2-s2.0-47649119629,18,12
2-s2.0-84886083855,1,10
2-s2.0-38049155487,0,8
2-s2.0-53149128419,0,9
2-s2.0-38049034451,0,9
2-s2.0-49049109443,0,18
2-s2.0-84871221872,0,17
2-s2.0-38049043478,0,6
2-s2.0-47649132437,0,7
2-s2.0-38049126178,1,7
2-s2.0-37849018743,1,10
2-s2.0-38549160637,3,7
2-s2.0-47649108422,0,13
2-s2.0-49049105153,0,13
2-s2.0-38049026852,0,13
2-s2.0-47649083569,0,12
2-s2.0-68949119784,0,8
2-s2.0-38949086151,0,2
2-s2.0-84857001276,0,6
2-s2.0-84886017594,0,10
2-s2.0-84880112551,0,7
2-s2.0-78649311354,0,16
2-s2.0-44949152489,0,13
2-s2.0-51749112256,0,8
2-s2.0-62449331875,0,10
2-s2.0-36949019983,9,10
2-s2.0-47649092233,10,11
2-s2.0-44949248221,2,17
2-s2.0-47649120168,1,15
2-s2.0-39049112896,20,13
2-s2.0-84864049126,1,5
2-s2.0-47649100770,7,7
2-s2.0-47649113187,1,15
2-s2.0-36549064186,31,12
2-s2.0-43149107416,1,12
2-s2.0-47649109224,1,15
2-s2.0-38049050834,4,8
2-s2.0-48149113435,3,11
2-s2.0-37849048709,2,1
2-s2.0-84857000598,2,9
2-s2.0-37549067817,4,11
2-s2.0-41649120246,50,12
2-s2.0-36549083377,6,5
2-s2.0-47749124887,10,11
2-s2.0-47649098875,0,6
2-s2.0-67650233737,0,17
2-s2.0-49049084843,0,13
2-s2.0-38049024585,0,6
2-s2.0-38049125805,0,2
2-s2.0-38049171044,0,8
2-s2.0-38549121712,0,7
2-s2.0-47649117818,0,7
2-s2.0-38049095109,0,9
2-s2.0-84871214187,0,7
2-s2.0-47649099957,0,9
2-s2.0-35448977736,0,14
2-s2.0-38149122200,0,7
2-s2.0-38049003145,0,7
2-s2.0-84886051808,1,6
2-s2.0-36849089072,12,15
2-s2.0-47649115946,2,9
2-s2.0-77952296996,2,6
2-s2.0-49049084842,1,7
2-s2.0-84871214071,5,6
2-s2.0-84881233732,4,10
2-s2.0-57649188902,1,12
2-s2.0-47649128997,2,9
2-s2.0-37849010071,5,9
2-s2.0-49049117812,2,8
2-s2.0-47649128752,2,7
2-s2.0-47649117565,4,9
2-s2.0-38449095009,26,15
2-s2.0-50149103783,1,9
2-s2.0-35448943977,42,6
2-s2.0-44949100281,0,8
2-s2.0-47649111942,0,10
2-s2.0-49049100013,0,10
2-s2.0-38349014817,0,12
2-s2.0-62449095974,0,9
2-s2.0-47649088526,0,14
2-s2.0-78649301076,0,10
2-s2.0-44449095709,0,9
2-s2.0-38048998653,0,12
2-s2.0-47649115219,0,12
2-s2.0-47649118048,6,11
2-s2.0-47649104930,2,7
2-s2.0-36949009847,8,6
2-s2.0-36849029833,76,9
2-s2.0-49249108470,1,15
2-s2.0-80052973939,1,12
2-s2.0-35349026278,7,10
2-s2.0-38349072026,1,14
2-s2.0-34249683488,169,6
2-s2.0-38149055838,1,10
2-s2.0-47649124058,5,8
2-s2.0-47649100250,2,11
2-s2.0-36549075072,24,10
2-s2.0-49049098999,1,10
2-s2.0-36749016685,199,11
2-s2.0-38349033352,32,9
2-s2.0-44949096375,1,12
2-s2.0-47649132794,2,8
2-s2.0-49149095604,2,9
2-s2.0-36049020719,69,12
2-s2.0-47649114637,10,17
2-s2.0-38149083338,0,9
2-s2.0-38349054459,0,4
2-s2.0-38549130174,0,7
2-s2.0-49049118242,0,7
2-s2.0-38049046696,0,12
2-s2.0-38349072119,0,10
2-s2.0-49049105673,0,8
2-s2.0-47649087467,0,8
2-s2.0-77951177601,0,8
2-s2.0-47649103170,0,11
2-s2.0-44949192814,0,12
2-s2.0-79551540456,1,8
2-s2.0-67650698880,4,14
2-s2.0-47649110337,3,10
2-s2.0-70350390443,3,8
2-s2.0-38149065274,0,13
2-s2.0-38049078106,1,14
2-s2.0-47649120709,3,8
2-s2.0-34547825448,35,11
2-s2.0-55249120779,3,11
2-s2.0-37249039447,3,11
2-s2.0-36549003090,5,10
2-s2.0-84871979029,5,14
2-s2.0-44949110064,2,13
2-s2.0-47649132192,2,14
2-s2.0-57649234868,13,6
2-s2.0-38349006495,0,10
2-s2.0-84871990111,0,18
2-s2.0-47649121789,0,18
2-s2.0-49049089735,0,9
2-s2.0-38049153814,0,9
2-s2.0-38049048291,0,5
2-s2.0-47649121804,0,16
2-s2.0-84885981845,0,9
2-s2.0-38149135077,0,9
2-s2.0-44949228281,0,12
2-s2.0-84856994791,2,8
2-s2.0-47649112464,1,14
2-s2.0-47649101066,1,6
2-s2.0-49049085035,9,10
2-s2.0-58149238551,3,18
2-s2.0-36749028907,18,14
2-s2.0-47649129580,2,11
2-s2.0-37449011458,17,10
2-s2.0-47649107484,3,7
2-s2.0-36549043394,29,13
2-s2.0-84857005983,1,11
2-s2.0-47649083346,1,6
2-s2.0-49049085457,2,10
2-s2.0-37049031965,11,5
2-s2.0-77950925393,1,13
2-s2.0-84883592479,1,18
2-s2.0-41949141964,1,10
2-s2.0-47649112715,0,9
2-s2.0-52049095527,0,1
2-s2.0-47649125645,0,13
2-s2.0-47649117569,0,13
2-s2.0-33846796308,0,1
2-s2.0-47649083093,0,14
2-s2.0-49049098267,0,8
2-s2.0-84863022204,0,7
2-s2.0-84886019253,0,5
2-s2.0-47649125381,0,8
2-s2.0-42649135505,20,23
2-s2.0-36048997121,4,6
2-s2.0-36749057959,16,15
2-s2.0-47649123120,8,13
2-s2.0-39049117347,1,9
2-s2.0-37849054103,14,16
2-s2.0-49049112835,2,11
2-s2.0-47649122859,1,9
2-s2.0-84857005866,7,9
2-s2.0-38349028986,1,13
2-s2.0-46049112076,42,17
2-s2.0-84862299118,1,5
2-s2.0-47649084084,3,6
2-s2.0-36549006938,8,10
2-s2.0-38349003265,0,8
2-s2.0-47649092253,0,13
2-s2.0-47649108688,0,10
2-s2.0-38049071707,0,12
2-s2.0-84886015154,0,12
2-s2.0-47649112223,0,13
2-s2.0-38049049292,0,8
2-s2.0-47649125938,0,6
2-s2.0-37449019688,3,7
2-s2.0-36549012683,90,16
2-s2.0-49049093397,4,7
2-s2.0-49049108473,1,8
2-s2.0-38049019862,13,22
2-s2.0-50049104507,5,9
2-s2.0-47649106490,4,11
2-s2.0-47649129582,1,11
2-s2.0-47649112726,1,6
2-s2.0-35349021617,2,6
2-s2.0-47649104285,1,17
2-s2.0-49049091935,14,8
2-s2.0-47649085643,9,9
2-s2.0-49049107536,2,12
2-s2.0-37249037526,1,16
2-s2.0-47649085909,3,10
2-s2.0-51749089309,3,5
2-s2.0-47649121776,1,7
2-s2.0-84863055138,1,9
2-s2.0-38049077518,5,10
2-s2.0-47649115694,0,17
2-s2.0-38149099339,0,7
2-s2.0-47649102413,0,8
2-s2.0-84886071697,0,5
2-s2.0-41149140292,0,11
2-s2.0-48149103029,0,8
2-s2.0-47649121803,8,7
2-s2.0-47749087870,1,12
2-s2.0-44949118485,1,19
2-s2.0-36949010567,64,11
2-s2.0-47649089868,3,18
2-s2.0-35748962754,81,6
2-s2.0-38449100959,1,14
2-s2.0-43849090516,4,12
2-s2.0-47649130857,1,8
2-s2.0-44249124279,10,11
2-s2.0-38049076293,67,5
2-s2.0-35348951133,29,15
2-s2.0-38049082645,3,4
2-s2.0-44249087376,5,10
2-s2.0-38149052323,12,17
2-s2.0-40549091935,1,12
2-s2.0-47649131618,2,12
2-s2.0-47649106727,1,12
2-s2.0-84886054596,0,13
2-s2.0-38049127146,0,12
2-s2.0-50249165891,0,11
2-s2.0-47649083572,0,10
2-s2.0-47649093422,0,8
2-s2.0-44949197674,0,13
2-s2.0-50249108441,0,10
2-s2.0-44949168874,0,12
2-s2.0-47649132444,0,12
2-s2.0-48149105457,0,11
2-s2.0-47649124327,7,7
2-s2.0-47649128211,10,11
2-s2.0-35448972930,4,16
2-s2.0-57049083569,62,9
2-s2.0-84856992657,3,14
2-s2.0-43849092135,5,6
2-s2.0-84886009121,15,12
2-s2.0-36949004095,8,6
2-s2.0-38349011085,1,8
2-s2.0-47649100775,5,10
2-s2.0-84857737572,1,6
2-s2.0-38349011326,1,11
2-s2.0-49049118665,1,5
2-s2.0-37849006444,8,11
2-s2.0-39649106531,4,5
2-s2.0-46749108512,1,13
2-s2.0-43849107317,1,16
2-s2.0-37849017985,1,4
2-s2.0-50249184820,1,11
2-s2.0-84886020388,0,14
2-s2.0-84871970938,0,11
2-s2.0-47649114927,0,13
2-s2.0-77949308847,0,11
2-s2.0-47649085911,0,9
2-s2.0-84866500379,0,10
2-s2.0-84871203454,0,11
2-s2.0-77951232864,2,8
2-s2.0-35348913713,3,11
2-s2.0-84885995559,0,7
2-s2.0-84871978643,0,17
2-s2.0-47649090373,0,18
2-s2.0-38149027034,0,8
2-s2.0-84857006284,0,9
2-s2.0-38349071142,0,7
2-s2.0-48149095878,0,9
2-s2.0-39049164254,0,11
2-s2.0-44949149105,2,12
2-s2.0-44849114129,1,12
2-s2.0-38949107919,24,10
2-s2.0-38049091296,1,10
2-s2.0-47649093676,7,10
2-s2.0-36949006280,17,18
2-s2.0-71449096659,4,8
2-s2.0-47649127930,4,14
2-s2.0-38049016948,1,6
2-s2.0-47649132194,11,10
2-s2.0-44949179748,2,12
2-s2.0-80053537633,2,13
2-s2.0-34548383672,8,5
2-s2.0-38349008674,11,8
2-s2.0-49049090141,1,13
2-s2.0-46249113777,11,10
2-s2.0-56149119932,1,13
2-s2.0-47649120186,1,11
2-s2.0-49049113461,1,13
2-s2.0-49049101295,4,14
2-s2.0-47649089069,1,15
2-s2.0-56749129658,2,13
2-s2.0-62349112570,8,7
2-s2.0-49049088701,5,9
2-s2.0-36549054018,6,6
2-s2.0-43149095780,2,16
2-s2.0-41849109137,9,12
2-s2.0-38049039900,2,6
2-s2.0-42949084509,1,11
2-s2.0-38149041709,1,10
2-s2.0-47649096217,3,14
2-s2.0-47649129281,2,11
2-s2.0-38349013685,2,11
2-s2.0-84863048363,0,7
2-s2.0-47649127416,0,12
2-s2.0-84871981420,0,13
2-s2.0-54949101962,0,11
2-s2.0-38349070978,0,9
2-s2.0-48049112207,0,10
2-s2.0-44449105648,0,11
2-s2.0-38149012051,0,14
2-s2.0-84863025872,0,10
2-s2.0-36048987119,23,10
2-s2.0-49049096679,2,8
2-s2.0-77951170912,2,14
2-s2.0-35449000123,10,3
2-s2.0-36549016573,25,5
2-s2.0-38049037010,2,8
2-s2.0-49049095501,9,5
2-s2.0-49049095503,6,10
2-s2.0-49749107022,15,9
2-s2.0-35848962936,73,6
2-s2.0-44949175892,2,13
2-s2.0-47649127922,1,25
2-s2.0-44949134011,3,7
2-s2.0-80054771332,2,14
2-s2.0-47649085892,0,15
2-s2.0-38348999279,0,9
2-s2.0-47649124336,0,6
2-s2.0-84886024972,0,7
2-s2.0-39049120279,0,9
2-s2.0-47649129834,0,9
2-s2.0-84886028151,0,11
2-s2.0-38349058753,0,7
2-s2.0-84863018572,0,10
2-s2.0-84886077009,0,12
2-s2.0-38549091010,7,9
2-s2.0-47649107470,3,9
2-s2.0-36148968940,2,4
2-s2.0-38149069018,1,7
2-s2.0-49749098490,26,7
2-s2.0-41649117828,3,9
2-s2.0-47649123573,1,6
2-s2.0-47649100238,2,8
2-s2.0-36249013993,8,5
2-s2.0-49149106439,1,6
2-s2.0-49149127219,7,12
2-s2.0-77954761384,4,12
2-s2.0-77951700662,1,12
2-s2.0-44849107119,3,7
2-s2.0-58149181357,3,10
2-s2.0-36549036694,1,8
2-s2.0-67649471564,6,8
2-s2.0-38049038425,1,8
2-s2.0-37849038949,7,9
2-s2.0-84863393349,2,6
2-s2.0-79958784342,3,11
2-s2.0-84863047696,1,10
2-s2.0-84886067407,9,8
2-s2.0-84857012571,0,14
2-s2.0-84857005898,0,11
2-s2.0-38049105636,0,5
2-s2.0-47649120185,0,7
2-s2.0-39049163359,0,7
2-s2.0-38849134190,0,5
2-s2.0-38049011964,0,13
2-s2.0-84871242537,0,10
2-s2.0-33846820455,0,4
2-s2.0-47649111185,0,11
2-s2.0-44949250821,0,15
2-s2.0-38549123331,0,8
2-s2.0-44949220516,0,1
2-s2.0-38149088173,0,9
2-s2.0-47649117313,0,14
2-s2.0-51849111456,0,12
2-s2.0-47649104017,0,14
2-s2.0-47649094232,11,7
2-s2.0-38049051889,2,6
2-s2.0-38349185940,2,6
2-s2.0-50949107868,2,10
2-s2.0-78149286423,1,11
2-s2.0-47649108389,1,11
2-s2.0-40949121045,2,11
2-s2.0-38549092626,2,10
2-s2.0-47649089276,2,11
2-s2.0-49649100201,0,9
2-s2.0-84892325090,43,10
2-s2.0-80051567967,2,6
2-s2.0-84900971562,0,3
2-s2.0-84872907538,0,7
2-s2.0-84900934686,0,4
2-s2.0-84895268273,0,7
2-s2.0-84860711113,1,3
2-s2.0-84900986009,0,7
2-s2.0-57249097917,19,5
2-s2.0-42949171564,1,10
2-s2.0-84900962038,0,5
2-s2.0-37349061691,1,8
2-s2.0-37049011604,9,8
2-s2.0-37549001407,10,10
2-s2.0-56149108807,0,11
2-s2.0-38049061076,3,6
2-s2.0-84892345788,0,3
2-s2.0-84900093956,0,10
2-s2.0-37549002421,27,12
2-s2.0-70449133955,2,21
2-s2.0-84903869060,0,8
2-s2.0-38549118300,0,16
2-s2.0-38149055711,2,6
2-s2.0-70449732308,0,9
2-s2.0-84892047193,0,3
2-s2.0-34250828071,15,9
2-s2.0-77949813490,4,12
2-s2.0-71449109405,3,17
2-s2.0-38849151191,11,7
2-s2.0-38449086245,4,12
2-s2.0-68949111027,1,12
2-s2.0-71049170045,0,6
2-s2.0-84878244045,0,9
2-s2.0-77950223128,0,7
2-s2.0-38049001201,3,11
2-s2.0-38149076518,0,14
2-s2.0-62249116508,1,7
2-s2.0-41149166730,0,8
2-s2.0-44349086907,0,6
2-s2.0-38549132262,0,14
2-s2.0-38449096246,6,10
2-s2.0-38749120247,1,6
2-s2.0-84903871323,3,10
2-s2.0-46049083642,8,5
2-s2.0-44449121839,19,6
2-s2.0-84892313562,1,5
2-s2.0-84887366101,0,12
2-s2.0-84863904637,0,10
2-s2.0-77953117350,0,11
2-s2.0-79955435912,2,5
2-s2.0-84874008848,0,9
2-s2.0-70450131864,44,4
2-s2.0-41449104565,24,10
2-s2.0-38449113219,8,10
2-s2.0-77952034365,1,13
2-s2.0-67650512195,3,12
2-s2.0-84887953303,0,10
2-s2.0-38149096116,1,9
2-s2.0-43349098975,1,11
2-s2.0-38049023498,0,12
2-s2.0-61449309330,0,8
2-s2.0-38349157747,2,6
2-s2.0-84900267435,0,7
2-s2.0-36248991815,13,13
2-s2.0-42149162976,3,14
2-s2.0-35549001448,3,9
2-s2.0-61349185218,0,11
2-s2.0-36148964050,110,15
2-s2.0-34250902691,26,18
2-s2.0-38849202481,0,9
2-s2.0-73649144987,4,8
2-s2.0-70350249348,4,11
2-s2.0-84867477081,2,6
2-s2.0-34548584077,7,10
2-s2.0-37249031985,4,10
2-s2.0-38349037648,128,12
2-s2.0-71449093828,0,12
2-s2.0-77950840880,1,11
2-s2.0-38049126127,6,12
2-s2.0-84882558247,0,4
2-s2.0-44449114718,6,4
2-s2.0-38749133783,37,8
2-s2.0-39049119943,0,11
2-s2.0-36248986676,7,14
2-s2.0-72349095388,2,13
2-s2.0-38749112559,7,9
2-s2.0-84900067596,0,4
2-s2.0-39049168564,0,13
2-s2.0-84903866376,1,12
2-s2.0-84891430270,2,5
2-s2.0-41449112432,15,10
2-s2.0-37749052245,41,7
2-s2.0-49649107415,4,18
2-s2.0-48549099988,18,9
2-s2.0-47749130426,35,14
2-s2.0-38449097802,18,5
2-s2.0-42049101279,4,8
2-s2.0-41449108876,2,9
2-s2.0-80051983654,3,7
2-s2.0-38049132812,0,8
2-s2.0-37249045159,21,9
2-s2.0-84872848698,0,6
2-s2.0-84882519651,8,4
2-s2.0-35248872883,4,26
2-s2.0-37849005778,10,9
2-s2.0-84891425603,1,8
2-s2.0-84883976464,1,4
2-s2.0-37249023712,1,7
2-s2.0-84882136294,32,3
2-s2.0-84900046005,0,7
2-s2.0-58149109318,1,14
2-s2.0-35448965114,4,11
2-s2.0-61349145720,3,12
2-s2.0-38349097383,1,13
2-s2.0-43049127535,8,16
2-s2.0-39149098194,239,7
2-s2.0-34250167619,9,12
2-s2.0-84900981354,0,2
2-s2.0-65549160605,2,17
2-s2.0-77951744573,1,9
2-s2.0-44449107516,57,13
2-s2.0-37349005962,25,10
2-s2.0-34548676381,1,9
2-s2.0-44449116638,2,7
2-s2.0-84895404816,5,7
2-s2.0-71049120579,1,16
2-s2.0-37049026705,118,16
2-s2.0-41449117976,39,10
2-s2.0-39849090643,37,6
2-s2.0-37649022166,3,13
2-s2.0-37649005768,6,19
2-s2.0-79952277110,2,9
2-s2.0-36248961691,16,19
2-s2.0-84892320628,0,5
2-s2.0-37749038023,0,5
2-s2.0-84892194330,1,6
2-s2.0-36749041363,690,10
2-s2.0-38849097885,33,18
2-s2.0-39049166258,10,11
2-s2.0-39149116715,12,6
2-s2.0-36149000197,15,11
2-s2.0-39149103111,6,12
2-s2.0-36349005355,0,21
2-s2.0-38849154606,108,11
2-s2.0-46349086693,38,14
2-s2.0-39049094286,9,14
2-s2.0-39149106178,14,26
2-s2.0-38849171662,74,11
2-s2.0-38449084004,11,11
2-s2.0-38449106018,7,10
2-s2.0-43249125341,55,10
2-s2.0-38449110656,18,15
2-s2.0-38449085530,28,17
2-s2.0-38449114892,2,4
2-s2.0-36248984703,0,16
2-s2.0-38549143256,0,9
2-s2.0-36248968711,6,7
2-s2.0-38349174463,20,11
2-s2.0-36849021963,0,6
2-s2.0-38949198669,29,7
2-s2.0-35848970587,27,12
2-s2.0-36349012610,29,27
2-s2.0-36248939860,1,12
2-s2.0-38649092410,734,8
